timestamp,simple-path,time
"2022-06-03 03:45:34.973","/master/welcome",5080
"2022-06-03 03:45:35.787","/master/welcome",737
"2022-06-03 03:45:37.98","/master/sign-in",2129
"2022-06-03 03:45:39.196","/master/welcome",541
"2022-06-03 03:45:41.485","/inventor/item/list-tool",2198
"2022-06-03 03:45:43.204","/inventor/item/show",1566
"2022-06-03 03:45:44.289","/inventor/chimpum/create",1048
"2022-06-03 03:45:46.528","/inventor/item/show",539
"2022-06-03 03:45:47.684","/inventor/item/list-tool",580
"2022-06-03 03:45:48.391","/inventor/item/show",573
"2022-06-03 03:45:49.569","/inventor/chimpum/list-by-item",584
"2022-06-03 03:45:50.288","/master/welcome",415
"2022-06-03 03:45:51.403","/master/welcome",551
"2022-06-03 03:45:53.828","/master/welcome",360
"2022-06-03 03:45:54.31","/master/welcome",453
"2022-06-03 03:45:54.888","/master/sign-in",545
"2022-06-03 03:45:56.016","/master/welcome",535
"2022-06-03 03:45:57.194","/inventor/item/list-tool",1046
"2022-06-03 03:45:57.888","/inventor/item/show",563
"2022-06-03 03:45:58.463","/inventor/chimpum/create",534
"2022-06-03 03:45:59.904","/inventor/chimpum/create",539
"2022-06-03 03:46:00.411","/master/welcome",470
"2022-06-03 03:46:00.873","/master/welcome",441
"2022-06-03 03:46:01.505","/master/sign-in",574
"2022-06-03 03:46:02.643","/master/welcome",539
"2022-06-03 03:46:03.795","/inventor/item/list-tool",1045
"2022-06-03 03:46:04.47","/inventor/item/show",555
"2022-06-03 03:46:05.137","/inventor/chimpum/create",577
"2022-06-03 03:46:06.718","/inventor/chimpum/create",539
"2022-06-03 03:46:07.115","/master/welcome",358
"2022-06-03 03:46:07.533","/master/welcome",387
"2022-06-03 03:46:08.096","/master/sign-in",533
"2022-06-03 03:46:09.157","/master/welcome",531
"2022-06-03 03:46:10.3","/inventor/item/list-tool",1060
"2022-06-03 03:46:11.026","/inventor/item/show",535
"2022-06-03 03:46:11.614","/inventor/chimpum/create",551
"2022-06-03 03:46:12.776","/inventor/chimpum/create",535
"2022-06-03 03:46:13.217","/master/welcome",399
"2022-06-03 03:46:13.688","/master/welcome",445
"2022-06-03 03:46:14.268","/master/sign-in",546
"2022-06-03 03:46:15.382","/master/welcome",542
"2022-06-03 03:46:16.585","/inventor/item/list-tool",551
"2022-06-03 03:46:17.222","/inventor/item/show",522
"2022-06-03 03:46:17.796","/inventor/chimpum/create",530
"2022-06-03 03:46:19.098","/inventor/chimpum/create",536
"2022-06-03 03:46:19.574","/master/welcome",413
"2022-06-03 03:46:20.091","/master/welcome",460
"2022-06-03 03:46:20.652","/master/sign-in",535
"2022-06-03 03:46:21.75","/master/welcome",540
"2022-06-03 03:46:23.084","/inventor/item/list-tool",1082
"2022-06-03 03:46:24.387","/inventor/item/show",565
"2022-06-03 03:46:24.947","/inventor/chimpum/create",529
"2022-06-03 03:46:26.165","/inventor/chimpum/create",538
"2022-06-03 03:46:26.57","/master/welcome",371
"2022-06-03 03:46:27.114","/master/welcome",525
"2022-06-03 03:46:27.695","/master/sign-in",549
"2022-06-03 03:46:28.794","/master/welcome",537
"2022-06-03 03:46:30.086","/inventor/item/list-tool",630
"2022-06-03 03:46:30.708","/inventor/item/show",528
"2022-06-03 03:46:31.277","/inventor/chimpum/create",537
"2022-06-03 03:46:32.479","/inventor/chimpum/create",540
"2022-06-03 03:46:34.316","/master/welcome",358
"2022-06-03 03:46:34.745","/master/welcome",412
"2022-06-03 03:46:35.305","/master/sign-in",534
"2022-06-03 03:46:36.435","/master/welcome",557
"2022-06-03 03:46:37.584","/inventor/item/list-tool",1066
"2022-06-03 03:46:38.323","/inventor/item/show",548
"2022-06-03 03:46:39.037","/inventor/chimpum/list-by-item",623
"2022-06-03 03:46:39.75","/inventor/chimpum/show",544
"2022-06-03 03:46:41.331","/inventor/chimpum/list-by-item",542
"2022-06-03 03:46:42.453","/inventor/item/list-tool",1055
"2022-06-03 03:46:43.634","/inventor/item/show",556
"2022-06-03 03:46:44.185","/inventor/chimpum/list-by-item",525
"2022-06-03 03:46:47.886","/master/welcome",282
"2022-06-03 03:46:48.196","/master/welcome",291
"2022-06-03 03:46:48.75","/master/sign-in",527
"2022-06-03 03:46:49.815","/master/welcome",527
"2022-06-03 03:46:50.935","/inventor/item/list-tool",532
"2022-06-03 03:46:52.102","/inventor/item/show",543
"2022-06-03 03:46:52.658","/inventor/chimpum/list-by-item",534
"2022-06-03 03:46:53.28","/inventor/chimpum/show",522
"2022-06-03 03:46:55.043","/inventor/chimpum/list-by-item",589
"2022-06-03 03:46:56.213","/inventor/item/list-tool",558
"2022-06-03 03:46:56.825","/inventor/item/show",525
"2022-06-03 03:46:57.374","/inventor/chimpum/list-by-item",524
"2022-06-03 03:46:57.892","/master/welcome",266
"2022-06-03 03:46:58.441","/master/welcome",522
"2022-06-03 03:47:00.839","/master/welcome",351
"2022-06-03 03:47:01.285","/master/welcome",424
"2022-06-03 03:47:01.872","/master/sign-in",552
"2022-06-03 03:47:02.907","/master/welcome",534
"2022-06-03 03:47:04.089","/inventor/item/list-tool",594
"2022-06-03 03:47:04.743","/inventor/item/show",536
"2022-06-03 03:47:05.293","/inventor/chimpum/list-by-item",527
"2022-06-03 03:47:05.915","/inventor/chimpum/show",531
"2022-06-03 03:47:07.597","/inventor/chimpum/list-by-item",547
"2022-06-03 03:47:08.211","/inventor/item/list-tool",531
"2022-06-03 03:47:08.973","/inventor/item/show",538
"2022-06-03 03:47:09.558","/inventor/chimpum/list-by-item",540
"2022-06-03 03:47:10.078","/master/welcome",265
"2022-06-03 03:47:10.628","/master/welcome",528
"2022-06-03 03:47:13.131","/master/welcome",460
"2022-06-03 03:47:13.545","/master/welcome",389
"2022-06-03 03:47:14.111","/master/sign-in",537
"2022-06-03 03:47:15.124","/master/welcome",526
"2022-06-03 03:47:16.231","/inventor/item/list-tool",1033
"2022-06-03 03:47:16.928","/inventor/item/show",553
"2022-06-03 03:47:17.49","/inventor/chimpum/list-by-item",534
"2022-06-03 03:47:18.107","/inventor/chimpum/show",523
"2022-06-03 03:47:19.934","/inventor/chimpum/list-by-item",601
"2022-06-03 03:47:20.614","/inventor/item/list-tool",540
"2022-06-03 03:47:21.242","/inventor/item/show",531
"2022-06-03 03:47:21.824","/inventor/chimpum/list-by-item",534
"2022-06-03 03:47:22.473","/master/welcome",309
"2022-06-03 03:47:23.045","/master/welcome",530
"2022-06-03 03:47:25.414","/master/welcome",322
"2022-06-03 03:47:25.85","/master/welcome",411
"2022-06-03 03:47:26.415","/master/sign-in",533
"2022-06-03 03:47:27.644","/master/welcome",537
"2022-06-03 03:47:28.777","/inventor/item/list-tool",1036
"2022-06-03 03:47:29.463","/inventor/item/show",550
"2022-06-03 03:47:30.089","/inventor/chimpum/list-by-item",593
"2022-06-03 03:47:30.721","/inventor/chimpum/show",530
"2022-06-03 03:47:32.106","/inventor/chimpum/update",540
"2022-06-03 03:47:32.54","/master/welcome",402
"2022-06-03 03:47:33.049","/master/welcome",485
"2022-06-03 03:47:33.645","/master/sign-in",565
"2022-06-03 03:47:34.628","/master/welcome",526
"2022-06-03 03:47:35.807","/inventor/item/list-tool",579
"2022-06-03 03:47:36.964","/inventor/item/show",544
"2022-06-03 03:47:37.509","/inventor/chimpum/list-by-item",521
"2022-06-03 03:47:38.125","/inventor/chimpum/show",524
"2022-06-03 03:47:39.269","/inventor/chimpum/update",538
"2022-06-03 03:47:39.591","/master/welcome",288
"2022-06-03 03:47:40.124","/master/welcome",495
"2022-06-03 03:47:40.695","/master/sign-in",535
"2022-06-03 03:47:41.835","/master/welcome",531
"2022-06-03 03:47:42.949","/inventor/item/list-tool",1038
"2022-06-03 03:47:43.606","/inventor/item/show",534
"2022-06-03 03:47:44.159","/inventor/chimpum/list-by-item",530
"2022-06-03 03:47:44.805","/inventor/chimpum/show",541
"2022-06-03 03:47:46.18","/inventor/chimpum/update",569
"2022-06-03 03:47:46.928","/master/welcome",705
"2022-06-03 03:47:47.557","/master/welcome",605
"2022-06-03 03:47:48.116","/master/sign-in",529
"2022-06-03 03:47:49.083","/master/welcome",528
"2022-06-03 03:47:50.186","/inventor/item/list-tool",1028
"2022-06-03 03:47:50.872","/inventor/item/show",559
"2022-06-03 03:47:51.426","/inventor/chimpum/list-by-item",527
"2022-06-03 03:47:52.049","/inventor/chimpum/show",533
"2022-06-03 03:47:53.218","/inventor/chimpum/update",534
"2022-06-03 03:47:53.582","/master/welcome",340
"2022-06-03 03:47:53.978","/master/welcome",380
"2022-06-03 03:47:54.544","/master/sign-in",532
"2022-06-03 03:47:55.736","/master/welcome",539
"2022-06-03 03:47:56.853","/inventor/item/list-tool",1035
"2022-06-03 03:47:57.507","/inventor/item/show",545
"2022-06-03 03:47:58.056","/inventor/chimpum/list-by-item",527
"2022-06-03 03:47:58.689","/inventor/chimpum/show",529
"2022-06-03 03:47:59.939","/inventor/chimpum/update",545
"2022-06-03 03:48:00.319","/master/welcome",352
"2022-06-03 03:48:00.689","/master/welcome",343
"2022-06-03 03:48:01.247","/master/sign-in",533
"2022-06-03 03:48:02.295","/master/welcome",534
"2022-06-03 03:48:03.423","/inventor/item/list-tool",1035
"2022-06-03 03:48:04.121","/inventor/item/show",553
"2022-06-03 03:48:04.684","/inventor/chimpum/list-by-item",535
"2022-06-03 03:48:05.315","/inventor/chimpum/show",526
"2022-06-03 03:48:06.497","/inventor/chimpum/update",534
"2022-06-03 03:48:06.827","/master/welcome",307
"2022-06-03 03:48:07.192","/master/welcome",340
"2022-06-03 03:48:07.752","/master/sign-in",528
"2022-06-03 03:48:08.854","/master/welcome",544
"2022-06-03 03:48:10.022","/inventor/item/list-tool",1076
"2022-06-03 03:48:10.744","/inventor/item/show",551
"2022-06-03 03:48:11.3","/inventor/chimpum/list-by-item",534
"2022-06-03 03:48:11.913","/inventor/chimpum/show",528
"2022-06-03 03:48:13.033","/inventor/chimpum/update",531
"2022-06-03 03:48:14.604","/master/welcome",306
"2022-06-03 03:48:14.955","/master/welcome",337
"2022-06-03 03:48:15.514","/master/sign-in",531
"2022-06-03 03:48:16.56","/master/welcome",532
"2022-06-03 03:48:18.243","/inventor/item/list-tool",1043
"2022-06-03 03:48:18.886","/inventor/item/show",551
"2022-06-03 03:48:19.437","/inventor/chimpum/list-by-item",523
"2022-06-03 03:48:20.363","/inventor/chimpum/show",520
"2022-06-03 03:48:21.037","/master/welcome",366
"2022-06-03 03:48:21.607","/master/welcome",544
